household_key,WEEK_NO_BINNED,SALES_VALUE,COUPON_DISC,COUPON_DISC_BOOL
258,"(24, 36]",460.34000000000003,-47.58,1.0
258,"(36, 48]",321.3100000000002,0.0,0.0
258,"(48, 60]",356.0200000000001,0.0,0.0
258,"(60, 72]",281.7500000000001,0.0,0.0
258,"(72, 84]",273.39000000000004,0.0,0.0
258,"(84, 96]",,,
259,"(0, 12]",98.78999999999996,0.0,0.0
259,"(12, 24]",115.7,0.0,0.0
259,"(24, 36]",21.160000000000004,0.0,0.0
259,"(36, 48]",42.790000000000006,0.0,0.0
259,"(48, 60]",63.42000000000001,0.0,0.0
259,"(60, 72]",353.1700000000002,0.0,0.0
259,"(72, 84]",295.7900000000001,0.0,0.0
259,"(84, 96]",,,
260,"(0, 12]",0.0,0.0,0.0
260,"(12, 24]",18.15,0.0,0.0
260,"(24, 36]",66.88000000000001,0.0,0.0
260,"(36, 48]",52.99000000000001,0.0,0.0
260,"(48, 60]",74.3,0.0,0.0
260,"(60, 72]",100.55,0.0,0.0
260,"(72, 84]",0.0,0.0,0.0
260,"(84, 96]",,,
261,"(0, 12]",0.0,0.0,0.0
261,"(12, 24]",313.89,0.0,0.0
261,"(24, 36]",422.7200000000002,-1.0,1.0
261,"(36, 48]",0.0,0.0,0.0
261,"(48, 60]",15.0,0.0,0.0
261,"(60, 72]",370.1900000000001,0.0,0.0
261,"(72, 84]",53.43000000000001,0.0,0.0
261,"(84, 96]",,,
262,"(0, 12]",0.0,0.0,0.0
262,"(12, 24]",379.74000000000007,-2.5,1.0
262,"(24, 36]",1109.020000000001,-1.3,1.0
262,"(36, 48]",1439.180000000002,-3.0,1.0
262,"(48, 60]",784.6599999999999,-1.0,1.0
262,"(60, 72]",641.6700000000004,-4.0,1.0
262,"(72, 84]",105.38,0.0,0.0
262,"(84, 96]",,,
263,"(0, 12]",0.0,0.0,0.0
263,"(12, 24]",609.4100000000002,-2.5,1.0
263,"(24, 36]",773.6400000000002,-3.73,1.0
263,"(36, 48]",840.5600000000003,-1.55,1.0
263,"(48, 60]",841.380000000001,-0.4,1.0
263,"(60, 72]",910.390000000001,-0.8999999999999999,1.0
263,"(72, 84]",802.6700000000003,0.0,0.0
263,"(84, 96]",,,
264,"(0, 12]",44.62000000000001,0.0,0.0
264,"(12, 24]",202.31000000000003,0.0,0.0
264,"(24, 36]",313.3800000000002,0.0,0.0
264,"(36, 48]",348.4200000000001,0.0,0.0
264,"(48, 60]",115.08,0.0,0.0
264,"(60, 72]",369.4600000000002,0.0,0.0
264,"(72, 84]",274.1700000000001,-1.0,1.0
264,"(84, 96]",,,
265,"(0, 12]",0.0,0.0,0.0
265,"(12, 24]",8.01,0.0,0.0
265,"(24, 36]",118.46000000000004,0.0,0.0
265,"(36, 48]",537.5200000000003,-0.55,1.0
265,"(48, 60]",681.6300000000001,0.0,0.0
265,"(60, 72]",264.31000000000006,0.0,0.0
265,"(72, 84]",18.27,0.0,0.0
265,"(84, 96]",,,
266,"(0, 12]",118.43000000000002,0.0,0.0
266,"(12, 24]",530.7100000000005,-1.99,1.0
266,"(24, 36]",460.4400000000002,0.0,0.0
266,"(36, 48]",466.6600000000001,0.0,0.0
266,"(48, 60]",189.01999999999998,0.0,0.0
266,"(60, 72]",190.26000000000005,0.0,0.0
266,"(72, 84]",445.55000000000024,0.0,0.0
266,"(84, 96]",,,
267,"(0, 12]",16.609999999999996,0.0,0.0
267,"(12, 24]",46.980000000000004,0.0,0.0
267,"(24, 36]",0.0,0.0,0.0
267,"(36, 48]",0.0,0.0,0.0
267,"(48, 60]",74.96999999999998,0.0,0.0
267,"(60, 72]",104.81,0.0,0.0
267,"(72, 84]",43.12,0.0,0.0
267,"(84, 96]",,,
268,"(0, 12]",0.0,0.0,0.0
268,"(12, 24]",77.1,0.0,0.0
268,"(24, 36]",180.69,-1.0,1.0
268,"(36, 48]",15.98,0.0,0.0
268,"(48, 60]",74.83000000000001,0.0,0.0
268,"(60, 72]",203.57000000000002,-2.75,1.0
268,"(72, 84]",166.20999999999998,0.0,0.0
268,"(84, 96]",,,
269,"(0, 12]",0.0,0.0,0.0
269,"(12, 24]",165.31,0.0,0.0
269,"(24, 36]",98.50999999999999,0.0,0.0
269,"(36, 48]",179.13999999999996,0.0,0.0
269,"(48, 60]",282.31000000000006,0.0,0.0
269,"(60, 72]",4.390000000000001,0.0,0.0
269,"(72, 84]",201.32000000000005,-0.35,1.0
269,"(84, 96]",,,
270,"(0, 12]",0.0,0.0,0.0
270,"(12, 24]",87.66999999999999,-7.5,1.0
270,"(24, 36]",13.920000000000002,0.0,0.0
270,"(36, 48]",0.0,0.0,0.0
270,"(48, 60]",331.93000000000006,0.0,0.0
270,"(60, 72]",142.56999999999996,-2.5,1.0
270,"(72, 84]",75.07000000000002,0.0,0.0
270,"(84, 96]",,,
271,"(0, 12]",303.80000000000007,-2.0,1.0
271,"(12, 24]",46.040000000000006,0.0,0.0
271,"(24, 36]",47.06999999999999,0.0,0.0
271,"(36, 48]",189.82000000000005,0.0,0.0
271,"(48, 60]",87.7,0.0,0.0
271,"(60, 72]",29.29,0.0,0.0
271,"(72, 84]",37.24,0.0,0.0
271,"(84, 96]",,,
272,"(0, 12]",3.76,0.0,0.0
272,"(12, 24]",271.70000000000005,0.0,0.0
272,"(24, 36]",96.68000000000002,-2.77,1.0
272,"(36, 48]",0.0,0.0,0.0
272,"(48, 60]",0.0,0.0,0.0
272,"(60, 72]",29.48,0.0,0.0
272,"(72, 84]",0.0,0.0,0.0
272,"(84, 96]",,,
273,"(0, 12]",391.4100000000001,0.0,0.0
273,"(12, 24]",54.49000000000001,0.0,0.0
273,"(24, 36]",31.61,0.0,0.0
273,"(36, 48]",204.25000000000006,0.0,0.0
273,"(48, 60]",303.35000000000014,0.0,0.0
273,"(60, 72]",399.1000000000003,0.0,0.0
273,"(72, 84]",391.0500000000002,0.0,0.0
273,"(84, 96]",,,
274,"(0, 12]",2.09,0.0,0.0
274,"(12, 24]",15.459999999999999,0.0,0.0
274,"(24, 36]",2.76,0.0,0.0
274,"(36, 48]",0.0,0.0,0.0
274,"(48, 60]",26.520000000000003,0.0,0.0
274,"(60, 72]",7.98,0.0,0.0
274,"(72, 84]",0.0,0.0,0.0
274,"(84, 96]",,,
275,"(0, 12]",0.0,0.0,0.0
275,"(12, 24]",617.7300000000002,0.0,0.0
275,"(24, 36]",763.6999999999999,0.0,0.0
275,"(36, 48]",750.8199999999997,-0.8999999999999999,1.0
275,"(48, 60]",664.8700000000001,0.0,0.0
275,"(60, 72]",1193.5100000000002,0.0,0.0
275,"(72, 84]",826.5000000000001,0.0,0.0
275,"(84, 96]",,,
276,"(0, 12]",119.04999999999998,0.0,0.0
276,"(12, 24]",626.76,-1.0,1.0
276,"(24, 36]",104.35,0.0,0.0
276,"(36, 48]",1092.460000000001,0.0,0.0
276,"(48, 60]",1679.3600000000013,0.0,0.0
276,"(60, 72]",749.9700000000004,0.0,0.0
276,"(72, 84]",613.4900000000004,0.0,0.0
276,"(84, 96]",,,
277,"(0, 12]",91.06,0.0,0.0
277,"(12, 24]",31.669999999999998,-2.5,1.0
277,"(24, 36]",13.99,0.0,0.0
277,"(36, 48]",102.04999999999997,-0.3,1.0
277,"(48, 60]",36.040000000000006,0.0,0.0
277,"(60, 72]",49.99,0.0,0.0
277,"(72, 84]",190.36999999999998,-2.7,1.0
277,"(84, 96]",,,
278,"(0, 12]",221.56999999999996,0.0,0.0
278,"(12, 24]",437.89000000000016,-1.0,1.0
278,"(24, 36]",197.14,0.0,0.0
278,"(36, 48]",271.81,0.0,0.0
278,"(48, 60]",285.17,0.0,0.0
278,"(60, 72]",183.65999999999994,0.0,0.0
278,"(72, 84]",206.40000000000003,-1.0,1.0
278,"(84, 96]",,,
279,"(0, 12]",9.850000000000001,0.0,0.0
279,"(12, 24]",25.77,-1.0,1.0
279,"(24, 36]",100.17999999999998,-3.3499999999999996,1.0
279,"(36, 48]",459.03000000000003,-3.3000000000000003,1.0
279,"(48, 60]",155.95,-0.35,1.0
279,"(60, 72]",623.5499999999997,-5.45,1.0
279,"(72, 84]",102.83,-1.75,1.0
279,"(84, 96]",,,
280,"(0, 12]",145.51999999999998,0.0,0.0
280,"(12, 24]",200.03,0.0,0.0
280,"(24, 36]",253.45,0.0,0.0
280,"(36, 48]",327.14,0.0,0.0
280,"(48, 60]",437.0200000000002,0.0,0.0
280,"(60, 72]",191.12000000000003,0.0,0.0
280,"(72, 84]",281.5400000000001,0.0,0.0
280,"(84, 96]",,,
281,"(0, 12]",238.45999999999992,-1.55,1.0
281,"(12, 24]",192.46999999999994,0.0,0.0
281,"(24, 36]",133.25,0.0,0.0
281,"(36, 48]",177.75999999999993,-3.0,1.0
281,"(48, 60]",279.62,-0.55,1.0
281,"(60, 72]",117.61999999999998,-2.5,1.0
281,"(72, 84]",163.32,0.0,0.0
281,"(84, 96]",,,
282,"(0, 12]",111.99000000000004,0.0,0.0
282,"(12, 24]",513.5500000000001,-3.75,1.0
282,"(24, 36]",316.4900000000001,-6.9,1.0
282,"(36, 48]",480.69000000000034,0.0,0.0
282,"(48, 60]",671.5400000000005,-0.99,1.0
282,"(60, 72]",607.2100000000002,-13.6,1.0
282,"(72, 84]",388.2900000000001,-2.95,1.0
282,"(84, 96]",,,
283,"(0, 12]",33.16,0.0,0.0
283,"(12, 24]",262.88000000000005,0.0,0.0
283,"(24, 36]",551.7800000000004,0.0,0.0
283,"(36, 48]",397.51000000000033,0.0,0.0
283,"(48, 60]",551.4400000000003,-4.29,1.0
283,"(60, 72]",817.2500000000005,-1.88,1.0
283,"(72, 84]",1396.640000000002,-9.0,1.0
283,"(84, 96]",,,
284,"(0, 12]",0.0,0.0,0.0
284,"(12, 24]",266.12000000000006,0.0,0.0
284,"(24, 36]",183.23,0.0,0.0
284,"(36, 48]",4.0,0.0,0.0
284,"(48, 60]",44.77,0.0,0.0
284,"(60, 72]",4.62,0.0,0.0
284,"(72, 84]",0.0,0.0,0.0
284,"(84, 96]",,,
285,"(0, 12]",205.73000000000008,0.0,0.0
285,"(12, 24]",341.3700000000002,-1.0,1.0
285,"(24, 36]",823.5,-2.3,1.0
285,"(36, 48]",586.8700000000005,0.0,0.0
285,"(48, 60]",419.6500000000001,0.0,0.0
285,"(60, 72]",296.71000000000004,-1.0,1.0
285,"(72, 84]",614.1400000000002,-2.05,1.0
285,"(84, 96]",,,
286,"(0, 12]",56.790000000000006,0.0,0.0
286,"(12, 24]",129.11999999999998,0.0,0.0
286,"(24, 36]",113.28000000000002,0.0,0.0
286,"(36, 48]",101.76000000000002,0.0,0.0
286,"(48, 60]",231.05,0.0,0.0
286,"(60, 72]",153.20999999999998,0.0,0.0
286,"(72, 84]",92.50000000000001,0.0,0.0
286,"(84, 96]",,,
287,"(0, 12]",133.95999999999998,0.0,0.0
287,"(12, 24]",148.63,0.0,0.0
287,"(24, 36]",264.01,-0.75,1.0
287,"(36, 48]",588.9300000000002,0.0,0.0
287,"(48, 60]",535.73,0.0,0.0
287,"(60, 72]",312.48,0.0,0.0
287,"(72, 84]",296.06000000000006,0.0,0.0
287,"(84, 96]",,,
288,"(0, 12]",0.0,0.0,0.0
288,"(12, 24]",510.53,0.0,0.0
288,"(24, 36]",541.5700000000004,0.0,0.0
288,"(36, 48]",380.77000000000015,0.0,0.0
288,"(48, 60]",496.8700000000002,0.0,0.0
288,"(60, 72]",164.00000000000003,0.0,0.0
288,"(72, 84]",376.2200000000001,0.0,0.0
288,"(84, 96]",,,
289,"(0, 12]",0.0,0.0,0.0
289,"(12, 24]",516.0499999999998,0.0,0.0
289,"(24, 36]",601.22,0.0,0.0
289,"(36, 48]",1074.9800000000007,-1.0,1.0
289,"(48, 60]",726.8200000000003,0.0,0.0
289,"(60, 72]",574.6800000000001,0.0,0.0
289,"(72, 84]",715.12,0.0,0.0
289,"(84, 96]",,,
290,"(0, 12]",105.27,0.0,0.0
290,"(12, 24]",173.05000000000004,0.0,0.0
290,"(24, 36]",85.26000000000003,0.0,0.0
290,"(36, 48]",952.4500000000013,-2.0,1.0
290,"(48, 60]",859.6599999999999,-1.0,1.0
290,"(60, 72]",1265.47,0.0,0.0
290,"(72, 84]",910.8699999999999,-1.0,1.0
290,"(84, 96]",,,
291,"(0, 12]",0.0,0.0,0.0
291,"(12, 24]",129.57,0.0,0.0
291,"(24, 36]",0.0,0.0,0.0
291,"(36, 48]",313.3600000000001,0.0,0.0
291,"(48, 60]",495.4500000000001,-0.5,1.0
291,"(60, 72]",461.60000000000014,0.0,0.0
291,"(72, 84]",483.3400000000002,0.0,0.0
291,"(84, 96]",,,
292,"(0, 12]",0.0,0.0,0.0
292,"(12, 24]",354.3399999999999,0.0,0.0
292,"(24, 36]",99.97000000000003,0.0,0.0
292,"(36, 48]",184.73999999999998,-2.5,1.0
292,"(48, 60]",103.40999999999998,0.0,0.0
292,"(60, 72]",38.24,-2.5,1.0
292,"(72, 84]",13.630000000000003,0.0,0.0
292,"(84, 96]",,,
293,"(0, 12]",282.92000000000013,0.0,0.0
293,"(12, 24]",367.4800000000001,0.0,0.0
293,"(24, 36]",310.53000000000003,0.0,0.0
293,"(36, 48]",745.7900000000005,-1.0,1.0
293,"(48, 60]",436.3900000000003,0.0,0.0
293,"(60, 72]",891.7100000000007,0.0,0.0
293,"(72, 84]",336.0,0.0,0.0
293,"(84, 96]",,,
294,"(0, 12]",672.69,-4.55,1.0
294,"(12, 24]",780.7000000000006,-1.0,1.0
294,"(24, 36]",572.0000000000001,-3.0,1.0
294,"(36, 48]",733.9300000000001,-28.0,1.0
294,"(48, 60]",648.44,-2.0,1.0
294,"(60, 72]",611.6300000000001,-17.05,1.0
294,"(72, 84]",471.8500000000001,-4.5,1.0
294,"(84, 96]",,,
295,"(0, 12]",10.35,0.0,0.0
295,"(12, 24]",0.0,0.0,0.0
295,"(24, 36]",0.0,0.0,0.0
295,"(36, 48]",0.0,0.0,0.0
295,"(48, 60]",43.22,0.0,0.0
295,"(60, 72]",69.82,0.0,0.0
295,"(72, 84]",0.0,0.0,0.0
295,"(84, 96]",,,
296,"(0, 12]",0.0,0.0,0.0
296,"(12, 24]",30.0,0.0,0.0
296,"(24, 36]",0.0,0.0,0.0
296,"(36, 48]",32.01,0.0,0.0
296,"(48, 60]",10.01,0.0,0.0
296,"(60, 72]",0.0,0.0,0.0
296,"(72, 84]",0.0,0.0,0.0
296,"(84, 96]",,,
297,"(0, 12]",33.2,0.0,0.0
297,"(12, 24]",197.88000000000008,0.0,0.0
297,"(24, 36]",362.8000000000001,-3.5,1.0
297,"(36, 48]",398.2100000000002,0.0,0.0
297,"(48, 60]",82.08000000000003,0.0,0.0
297,"(60, 72]",272.8100000000002,0.0,0.0
297,"(72, 84]",489.90000000000026,-2.05,1.0
297,"(84, 96]",,,
298,"(0, 12]",208.54000000000005,0.0,0.0
298,"(12, 24]",0.0,0.0,0.0
298,"(24, 36]",0.0,0.0,0.0
298,"(36, 48]",16.32,0.0,0.0
298,"(48, 60]",0.0,0.0,0.0
298,"(60, 72]",0.0,0.0,0.0
298,"(72, 84]",0.0,0.0,0.0
298,"(84, 96]",,,
299,"(0, 12]",0.0,0.0,0.0
299,"(12, 24]",78.08999999999999,0.0,0.0
299,"(24, 36]",35.809999999999995,0.0,0.0
299,"(36, 48]",44.21,0.0,0.0
299,"(48, 60]",13.25,0.0,0.0
299,"(60, 72]",0.0,0.0,0.0
299,"(72, 84]",20.87,0.0,0.0
299,"(84, 96]",,,
300,"(0, 12]",539.48,-1.0,1.0
300,"(12, 24]",635.71,0.0,0.0
300,"(24, 36]",1350.84,-0.55,1.0
300,"(36, 48]",885.2899999999998,0.0,0.0
300,"(48, 60]",370.97000000000014,0.0,0.0
300,"(60, 72]",407.34000000000015,0.0,0.0
300,"(72, 84]",307.4100000000001,0.0,0.0
300,"(84, 96]",,,
301,"(0, 12]",397.5500000000002,-1.3,1.0
301,"(12, 24]",911.0200000000012,-1.0,1.0
301,"(24, 36]",581.5300000000002,-1.5,1.0
301,"(36, 48]",344.6100000000002,0.0,0.0
301,"(48, 60]",1038.4500000000012,-1.0,1.0
301,"(60, 72]",1276.2699999999993,0.0,0.0
301,"(72, 84]",979.1100000000009,0.0,0.0
301,"(84, 96]",,,
302,"(0, 12]",0.0,0.0,0.0
302,"(12, 24]",243.82,0.0,0.0
302,"(24, 36]",303.6600000000001,0.0,0.0
302,"(36, 48]",370.4800000000001,0.0,0.0
302,"(48, 60]",166.72,0.0,0.0
302,"(60, 72]",143.01000000000002,0.0,0.0
302,"(72, 84]",280.92999999999995,0.0,0.0
302,"(84, 96]",,,
303,"(0, 12]",0.0,0.0,0.0
303,"(12, 24]",119.39999999999998,0.0,0.0
303,"(24, 36]",497.6300000000002,0.0,0.0
303,"(36, 48]",488.91,-0.5,1.0
303,"(48, 60]",572.1500000000003,-1.67,1.0
303,"(60, 72]",832.9900000000002,-13.5,1.0
303,"(72, 84]",961.0800000000003,-2.5,1.0
303,"(84, 96]",,,
304,"(0, 12]",971.8300000000012,0.0,0.0
304,"(12, 24]",577.8000000000004,0.0,0.0
304,"(24, 36]",1026.0900000000006,-1.5,1.0
304,"(36, 48]",1021.5599999999993,0.0,0.0
304,"(48, 60]",801.9500000000006,0.0,0.0
304,"(60, 72]",1276.1600000000014,-5.0,1.0
304,"(72, 84]",1155.9300000000012,0.0,0.0
304,"(84, 96]",,,
305,"(0, 12]",413.75000000000006,-9.75,1.0
305,"(12, 24]",379.4400000000001,0.0,0.0
305,"(24, 36]",495.7300000000003,-4.5,1.0
305,"(36, 48]",375.09999999999985,0.0,0.0
305,"(48, 60]",540.7500000000005,-5.0,1.0
305,"(60, 72]",520.6000000000001,-10.1,1.0
305,"(72, 84]",532.5,0.0,0.0
305,"(84, 96]",,,
306,"(0, 12]",0.0,0.0,0.0
306,"(12, 24]",562.6100000000002,-5.05,1.0
306,"(24, 36]",693.6300000000005,-26.29,1.0
306,"(36, 48]",509.25,-34.78,1.0
306,"(48, 60]",708.5799999999999,-12.8,1.0
306,"(60, 72]",607.3000000000001,-3.5,1.0
306,"(72, 84]",636.5699999999998,-17.490000000000002,1.0
306,"(84, 96]",,,
307,"(0, 12]",130.75999999999996,0.0,0.0
307,"(12, 24]",203.13000000000005,0.0,0.0
307,"(24, 36]",183.63000000000008,0.0,0.0
307,"(36, 48]",450.42999999999995,0.0,0.0
307,"(48, 60]",352.4900000000001,0.0,0.0
307,"(60, 72]",346.9500000000003,0.0,0.0
307,"(72, 84]",293.6800000000001,0.0,0.0
307,"(84, 96]",,,
308,"(0, 12]",60.650000000000006,0.0,0.0
308,"(12, 24]",141.64999999999995,0.0,0.0
308,"(24, 36]",238.34999999999994,0.0,0.0
308,"(36, 48]",87.16999999999999,0.0,0.0
308,"(48, 60]",256.45000000000005,0.0,0.0
308,"(60, 72]",455.60000000000036,0.0,0.0
308,"(72, 84]",418.72000000000025,0.0,0.0
308,"(84, 96]",,,
309,"(0, 12]",343.93,-0.5,1.0
309,"(12, 24]",280.6600000000001,-2.5,1.0
309,"(24, 36]",301.51000000000005,0.0,0.0
309,"(36, 48]",465.62000000000035,0.0,0.0
309,"(48, 60]",265.2100000000001,-2.0,1.0
309,"(60, 72]",204.18999999999997,-0.5,1.0
309,"(72, 84]",324.5500000000002,-0.5,1.0
309,"(84, 96]",,,
310,"(0, 12]",80.86,0.0,0.0
310,"(12, 24]",0.0,0.0,0.0
310,"(24, 36]",0.0,0.0,0.0
310,"(36, 48]",0.0,0.0,0.0
310,"(48, 60]",0.0,0.0,0.0
310,"(60, 72]",0.0,0.0,0.0
310,"(72, 84]",30.209999999999997,0.0,0.0
310,"(84, 96]",,,
311,"(0, 12]",153.35000000000002,0.0,0.0
311,"(12, 24]",19.429999999999996,0.0,0.0
311,"(24, 36]",146.45999999999998,0.0,0.0
311,"(36, 48]",233.52999999999986,-1.0,1.0
311,"(48, 60]",158.52,0.0,0.0
311,"(60, 72]",160.14000000000004,0.0,0.0
311,"(72, 84]",165.78000000000003,0.0,0.0
311,"(84, 96]",,,
312,"(0, 12]",0.0,0.0,0.0
312,"(12, 24]",347.71000000000026,-5.699999999999999,1.0
312,"(24, 36]",360.82000000000016,-13.82,1.0
312,"(36, 48]",295.55,-5.0,1.0
312,"(48, 60]",417.65000000000026,-8.85,1.0
312,"(60, 72]",523.9900000000001,-12.7,1.0
312,"(72, 84]",280.08,-6.0,1.0
312,"(84, 96]",,,
313,"(0, 12]",41.550000000000004,0.0,0.0
313,"(12, 24]",50.99000000000001,0.0,0.0
313,"(24, 36]",0.0,0.0,0.0
313,"(36, 48]",0.0,0.0,0.0
313,"(48, 60]",0.0,0.0,0.0
313,"(60, 72]",0.0,0.0,0.0
313,"(72, 84]",0.0,0.0,0.0
313,"(84, 96]",,,
314,"(0, 12]",506.5999999999998,0.0,0.0
314,"(12, 24]",222.77999999999994,0.0,0.0
314,"(24, 36]",111.11000000000001,0.0,0.0
314,"(36, 48]",91.09000000000003,0.0,0.0
314,"(48, 60]",91.55999999999999,0.0,0.0
314,"(60, 72]",565.02,0.0,0.0
314,"(72, 84]",520.4200000000002,0.0,0.0
314,"(84, 96]",,,
315,"(0, 12]",38.46,-0.55,1.0
315,"(12, 24]",22.1,0.0,0.0
315,"(24, 36]",0.0,0.0,0.0
315,"(36, 48]",29.46,0.0,0.0
315,"(48, 60]",13.029999999999998,0.0,0.0
315,"(60, 72]",56.41000000000001,0.0,0.0
315,"(72, 84]",5.7700000000000005,0.0,0.0
315,"(84, 96]",,,
316,"(0, 12]",17.56,0.0,0.0
316,"(12, 24]",83.61999999999998,0.0,0.0
316,"(24, 36]",85.41,0.0,0.0
316,"(36, 48]",40.0,0.0,0.0
316,"(48, 60]",18.96,0.0,0.0
316,"(60, 72]",14.339999999999998,0.0,0.0
316,"(72, 84]",191.31,0.0,0.0
316,"(84, 96]",,,
317,"(0, 12]",385.4200000000002,0.0,0.0
317,"(12, 24]",790.6600000000007,-6.95,1.0
317,"(24, 36]",517.9600000000003,-6.119999999999999,1.0
317,"(36, 48]",1073.4700000000014,-13.750000000000002,1.0
317,"(48, 60]",531.3600000000002,-1.0,1.0
317,"(60, 72]",1005.5300000000002,-4.82,1.0
317,"(72, 84]",772.7600000000001,-0.55,1.0
317,"(84, 96]",,,
318,"(0, 12]",204.43999999999997,0.0,0.0
318,"(12, 24]",134.07,0.0,0.0
318,"(24, 36]",135.9,0.0,0.0
318,"(36, 48]",80.29,0.0,0.0
318,"(48, 60]",186.51999999999992,0.0,0.0
318,"(60, 72]",192.83999999999997,0.0,0.0
318,"(72, 84]",146.12,-3.5,1.0
318,"(84, 96]",,,
319,"(0, 12]",488.19,0.0,0.0
319,"(12, 24]",390.7900000000001,-0.55,1.0
319,"(24, 36]",438.1200000000001,0.0,0.0
319,"(36, 48]",472.63999999999993,0.0,0.0
319,"(48, 60]",572.9000000000002,0.0,0.0
319,"(60, 72]",650.0100000000007,-2.5,1.0
319,"(72, 84]",398.86000000000024,-3.75,1.0
319,"(84, 96]",,,
320,"(0, 12]",0.0,0.0,0.0
320,"(12, 24]",36.56000000000001,0.0,0.0
320,"(24, 36]",4.17,0.0,0.0
320,"(36, 48]",73.06000000000002,0.0,0.0
320,"(48, 60]",13.190000000000001,0.0,0.0
320,"(60, 72]",198.73000000000005,0.0,0.0
320,"(72, 84]",51.84,0.0,0.0
320,"(84, 96]",,,
321,"(0, 12]",125.55000000000001,0.0,0.0
321,"(12, 24]",1029.24,-18.44,1.0
321,"(24, 36]",710.4299999999997,-13.849999999999998,1.0
321,"(36, 48]",814.0300000000007,-2.85,1.0
321,"(48, 60]",798.6300000000005,-26.700000000000003,1.0
321,"(60, 72]",1021.6000000000006,-11.15,1.0
321,"(72, 84]",507.2000000000004,-9.25,1.0
321,"(84, 96]",,,
322,"(0, 12]",0.0,0.0,0.0
322,"(12, 24]",132.22,0.0,0.0
322,"(24, 36]",687.8700000000003,-1.0,1.0
322,"(36, 48]",530.2400000000004,-1.0,1.0
322,"(48, 60]",258.6,0.0,0.0
322,"(60, 72]",294.23999999999984,0.0,0.0
322,"(72, 84]",50.48000000000001,0.0,0.0
322,"(84, 96]",,,
323,"(0, 12]",26.909999999999997,0.0,0.0
323,"(12, 24]",0.3,0.0,0.0
323,"(24, 36]",10.61,0.0,0.0
323,"(36, 48]",8.75,0.0,0.0
323,"(48, 60]",4.19,0.0,0.0
323,"(60, 72]",17.46,0.0,0.0
323,"(72, 84]",5.24,0.0,0.0
323,"(84, 96]",,,
324,"(0, 12]",347.5500000000002,0.0,0.0
324,"(12, 24]",1127.1400000000012,0.0,0.0
324,"(24, 36]",1161.3100000000013,-0.5,1.0
324,"(36, 48]",1218.7300000000012,-2.0,1.0
324,"(48, 60]",1270.0600000000009,-11.5,1.0
324,"(60, 72]",780.0300000000003,-0.2,1.0
324,"(72, 84]",1359.5900000000013,-20.3,1.0
324,"(84, 96]",,,
325,"(0, 12]",72.61999999999999,0.0,0.0
325,"(12, 24]",367.6500000000001,-9.54,1.0
325,"(24, 36]",456.30000000000024,-1.6500000000000001,1.0
325,"(36, 48]",160.5,-3.0,1.0
325,"(48, 60]",337.82,-7.85,1.0
325,"(60, 72]",340.8300000000002,-1.0,1.0
325,"(72, 84]",271.56,-2.75,1.0
325,"(84, 96]",,,
326,"(0, 12]",0.0,0.0,0.0
326,"(12, 24]",201.10999999999999,-4.0,1.0
326,"(24, 36]",36.33,0.0,0.0
326,"(36, 48]",0.0,0.0,0.0
326,"(48, 60]",100.03999999999996,0.0,0.0
326,"(60, 72]",0.0,0.0,0.0
326,"(72, 84]",21.99,0.0,0.0
326,"(84, 96]",,,
327,"(0, 12]",55.23,0.0,0.0
327,"(12, 24]",77.85000000000001,0.0,0.0
327,"(24, 36]",64.70000000000002,0.0,0.0
327,"(36, 48]",0.0,0.0,0.0
327,"(48, 60]",10.01,0.0,0.0
327,"(60, 72]",0.0,0.0,0.0
327,"(72, 84]",0.0,0.0,0.0
327,"(84, 96]",,,
328,"(0, 12]",496.07000000000033,-1.0,1.0
328,"(12, 24]",2437.079999999999,0.0,0.0
328,"(24, 36]",2171.9899999999993,-4.0,1.0
328,"(36, 48]",2341.7099999999973,-2.0,1.0
328,"(48, 60]",2233.440000000001,0.0,0.0
328,"(60, 72]",2160.4400000000037,0.0,0.0
328,"(72, 84]",2373.469999999999,-0.2,1.0
328,"(84, 96]",,,
329,"(0, 12]",47.82,0.0,0.0
329,"(12, 24]",254.84,0.0,0.0
329,"(24, 36]",288.83000000000027,0.0,0.0
329,"(36, 48]",416.80000000000024,0.0,0.0
329,"(48, 60]",274.7399999999999,0.0,0.0
329,"(60, 72]",295.3299999999999,0.0,0.0
329,"(72, 84]",536.0800000000004,0.0,0.0
329,"(84, 96]",,,
330,"(0, 12]",0.0,0.0,0.0
330,"(12, 24]",27.249999999999993,0.0,0.0
330,"(24, 36]",18.63,0.0,0.0
330,"(36, 48]",53.83000000000001,0.0,0.0
330,"(48, 60]",567.9899999999998,-0.5,1.0
330,"(60, 72]",649.9900000000004,-2.25,1.0
330,"(72, 84]",185.51000000000005,-0.55,1.0
330,"(84, 96]",,,
331,"(0, 12]",0.0,0.0,0.0
331,"(12, 24]",48.440000000000005,-0.55,1.0
331,"(24, 36]",188.01000000000002,0.0,0.0
331,"(36, 48]",279.71000000000004,0.0,0.0
331,"(48, 60]",119.23000000000002,0.0,0.0
331,"(60, 72]",212.35999999999999,0.0,0.0
331,"(72, 84]",184.7,0.0,0.0
331,"(84, 96]",,,
332,"(0, 12]",709.1300000000002,0.0,0.0
332,"(12, 24]",477.64000000000004,-2.5,1.0
332,"(24, 36]",277.25000000000017,0.0,0.0
332,"(36, 48]",316.2199999999998,0.0,0.0
